0105	0106	1984	0120	0123	0124	0121	0112	0108	0110	0114	0115	0116	0117	0113	0118	0119
211124	090730	Erdos Miller	89	120	91	1400.00	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.59	44.59
211124	090732	Erdos Miller	89	121	78	1319.66	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.47	44.47
211124	090734	Erdos Miller	92	121	81	1352.15	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.84	45.84
211124	090736	Erdos Miller	90	119	74	1277.94	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.00	45.00
211124	090738	Erdos Miller	89	121	72	1288.22	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.29	44.29
211124	090740	Erdos Miller	91	121	78	1329.15	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.56	45.56
211124	090742	Erdos Miller	91	120	76	1313.11	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.53	45.53
211124	090744	Erdos Miller	90	119	58	1176.06	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.18	45.18
211124	090746	Erdos Miller	92	121	74	1305.85	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.05	46.05
211124	090748	Erdos Miller	93	121	71	1280.84	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.45	46.45
211124	090750	Erdos Miller	92	120	71	1274.24	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.08	46.08
211124	090752	Erdos Miller	92	120	72	1285.23	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.07	46.07
211124	090754	Erdos Miller	90	119	77	1299.46	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.02	45.02
211124	090756	Erdos Miller	88	120	74	1292.56	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.99	43.99
211124	090758	Erdos Miller	90	120	83	1344.41	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.84	44.84
211124	090800	Erdos Miller	88	120	92	1405.75	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.00	44.00
211124	090802	Erdos Miller	89	120	101	1487.32	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.26	44.26
211124	090804	Erdos Miller	92	120	88	1392.86	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.03	46.03
211124	090806	Erdos Miller	92	120	63	1210.67	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.18	46.18
211124	090808	Erdos Miller	89	120	55	1166.38	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.62	44.62
211124	090810	Erdos Miller	91	119	63	1212.28	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.55	45.55
211124	090812	Erdos Miller	91	121	85	1365.09	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.52	45.52
211124	090814	Erdos Miller	92	120	70	1253.80	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.84	45.84
211124	090816	Erdos Miller	89	120	79	1328.67	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.38	44.38
211124	090818	Erdos Miller	87	120	66	1233.98	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.61	43.61
211124	090821	Erdos Miller	89	121	63	1234.64	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.41	44.41
211124	090823	Erdos Miller	90	122	58	1208.89	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.79	44.79
211124	090825	Erdos Miller	90	119	53	1140.87	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.97	44.97
211124	090827	Erdos Miller	92	120	67	1241.18	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.80	45.80
211124	090829	Erdos Miller	89	122	60	1204.49	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.46	44.46
211124	090831	Erdos Miller	89	120	69	1262.64	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.44	44.44
211124	090833	Erdos Miller	92	120	72	1267.37	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.93	45.93
211124	090835	Erdos Miller	88	120	65	1240.58	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.96	43.96
211124	090837	Erdos Miller	91	121	59	1205.06	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.59	45.59
211124	090839	Erdos Miller	92	120	64	1215.34	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.86	45.86
211124	090841	Erdos Miller	92	120	65	1226.81	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.17	46.17
211124	090843	Erdos Miller	89	120	50	1135.25	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.60	44.60
211124	090845	Erdos Miller	90	118	64	1219.67	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.91	44.91
211124	090847	Erdos Miller	93	120	69	1252.28	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.67	46.67
211124	090849	Erdos Miller	90	119	80	1329.33	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.19	45.19
211124	090851	Erdos Miller	89	121	79	1321.99	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.66	44.66
211124	090853	Erdos Miller	91	120	69	1274.47	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.33	45.33
211124	090855	Erdos Miller	88	120	70	1257.18	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.87	43.87
211124	090857	Erdos Miller	90	118	63	1203.15	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.96	44.96
211124	090859	Erdos Miller	91	120	77	1310.94	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.51	45.51
211124	090901	Erdos Miller	90	119	70	1259.63	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.01	45.01
211124	090903	Erdos Miller	90	120	72	1276.68	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.84	44.84
211124	090905	Erdos Miller	88	120	70	1270.74	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.75	43.75
211124	090907	Erdos Miller	90	117	78	1306.68	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.99	44.99
211124	090909	Erdos Miller	92	120	74	1299.10	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.80	45.80
211124	090911	Erdos Miller	89	120	63	1217.19	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.40	44.40
211124	090913	Erdos Miller	90	118	72	1258.96	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.02	45.02
211124	090915	Erdos Miller	89	120	70	1268.10	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.34	44.34
211124	090917	Erdos Miller	91	119	77	1310.08	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.75	45.75
211124	090919	Erdos Miller	92	119	65	1229.55	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.95	45.95
211124	090921	Erdos Miller	90	119	77	1313.20	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.19	45.19
211124	090923	Erdos Miller	91	119	55	1149.89	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.38	45.38
211124	090925	Erdos Miller	89	118	55	1150.49	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.73	44.73
211124	090927	Erdos Miller	90	120	48	1125.27	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.19	45.19
211124	090929	Erdos Miller	91	119	59	1172.60	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.74	45.74
211124	090931	Erdos Miller	91	120	57	1178.74	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.42	45.42
211124	090933	Erdos Miller	90	119	60	1192.04	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.05	45.05
211124	090935	Erdos Miller	89	120	57	1185.46	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.27	44.27
211124	090937	Erdos Miller	88	120	64	1219.35	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.22	44.22
211124	090939	Erdos Miller	89	120	57	1184.46	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.56	44.56
211124	090941	Erdos Miller	90	121	43	1085.56	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.92	44.92
211124	090943	Erdos Miller	88	120	51	1135.49	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.83	43.83
211124	090945	Erdos Miller	92	120	66	1237.79	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.19	46.19
211124	090947	Erdos Miller	92	120	86	1361.52	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.85	45.85
211124	090949	Erdos Miller	87	120	77	1311.10	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.64	43.64
211124	090951	Erdos Miller	88	121	92	1419.88	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.96	43.96
211124	090953	Erdos Miller	92	119	91	1403.04	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.82	45.82
211124	090955	Erdos Miller	90	120	84	1355.02	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.97	44.97
211124	090957	Erdos Miller	91	119	97	1433.24	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.42	45.42
211124	090959	Erdos Miller	91	121	101	1486.27	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.33	45.33
211124	091001	Erdos Miller	88	120	89	1396.51	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.19	44.19
211124	091003	Erdos Miller	91	120	72	1269.35	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.43	45.43
211124	091005	Erdos Miller	86	121	62	1224.21	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	43.07	43.07
211124	091007	Erdos Miller	89	120	58	1194.76	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.63	44.63
211124	091009	Erdos Miller	90	120	70	1271.69	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.14	45.14
211124	091011	Erdos Miller	93	119	71	1265.85	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.35	46.35
211124	091013	Erdos Miller	91	120	59	1201.33	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.34	45.34
211124	091015	Erdos Miller	89	118	60	1190.79	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.26	44.26
211124	091017	Erdos Miller	90	120	65	1239.95	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.77	44.77
211124	091019	Erdos Miller	 0	 0	 0	3.77	6.00	1.00	1.00	4.65	4.65	0.00	0.00	0.00	0.00	0.00
211124	091021	Erdos Miller	 0	 0	 0	2.57	14.00	1.00	1.00	10.65	10.65	0.00	0.00	0.00	0.00	0.00
211124	091023	Erdos Miller	 0	 0	 0	2.14	21.80	1.00	1.00	16.50	16.50	0.00	0.00	0.00	0.00	0.00
211124	091025	Erdos Miller	 0	 0	 0	-4.50	29.89	1.00	1.00	22.65	22.65	0.00	0.00	0.00	0.00	0.00
